,Company,Word,Pair,Tri
0,ladbrokes,"{'app': 1430, 'good': 1113, 'great': 854, 'easy': 755, 'use': 640, 'betting': 275, 'love': 229, 'free': 186, 'bets': 184, 'excellent': 180, 'best': 171, 'bet': 150, 'brilliant': 139, 'ladbrokes': 117, 'like': 115, 'site': 105, 'odds': 105, 'get': 82, 'fun': 82, 'better': 80, 'really': 74, 'well': 71, 'offers': 66, 'ok': 64, 'quick': 60, 'slow': 57, 'win': 56, 'service': 56, 'could': 50, 'would': 49, 'games': 48, 'one': 46, 'navigate': 45, 'sometimes': 44, 'always': 43, 'simple': 42, 'time': 36, 'nice': 36, 'need': 31, 'problems': 27, 'bit': 26, 'overall': 25, 'works': 24, 'cash': 23, 'football': 20, 'fantastic': 20, 'play': 19, 'decent': 15, 'apps': 14, 'times': 14, 'daily': 14, 'happy': 14, 'far': 13, 'find': 12, 'problem': 11, 'slots': 11, 'sports': 9, 'fine': 9, 'bad': 9, 'experience': 9, 'game': 8, 'never': 8, 'needs': 7, 'spins': 7, 'scores': 6, 'place': 6, 'everything': 6, 'work': 5, 'give': 5, 'gambling': 5, 'bonus': 5, 'around': 5, 'user': 5, 'lots': 5, 'thanks': 5, 'says': 4, 'enough': 4, 'long': 4, 'done': 4, 'issues': 4, 'lot': 4, 'little': 4, 'want': 4, 'promotions': 4, 'awesome': 4, 'every': 4, 'though': 3, 'tin': 3, 'started': 3, 'even': 3, 'load': 3, 'still': 3, 'team': 3, 'keeps': 3, 'back': 3, 'money': 3, 'mma': 2, 'pages': 2, 'single': 2, 'wins': 2, 'see': 2, 'made': 2, 'new': 2, 'people': 2, 'help': 2, 'loads': 2, 'starting': 2, 'runs': 1, 'phone': 1, 'alot': 1, 'probably': 1, 'apt': 1, 'slightly': 1, 'witch': 1, 'unresponsive': 1, 'disgraceful': 1, 'much': 1, 'prize': 1, 'wheel': 1, 'types': 1}","{('easy', 'use'): 488, ('great', 'app'): 349, ('good', 'app'): 273, ('app', 'good'): 181, ('app', 'easy'): 168, ('app', 'great'): 147, ('good', 'good'): 112, ('betting', 'app'): 112, ('free', 'bets'): 92, ('good', 'great'): 68, ('use', 'good'): 67, ('use', 'easy'): 64, ('easy', 'navigate'): 64, ('use', 'great'): 64, ('brilliant', 'app'): 43, ('excellent', 'app'): 42, ('best', 'betting'): 40, ('use', 'app'): 39, ('great', 'good'): 38, ('love', 'app'): 33, ('great', 'great'): 27, ('works', 'well'): 21, ('great', 'betting'): 21, ('good', 'odds'): 20, ('betting', 'apps'): 17, ('app', 'love'): 17, ('app', 'excellent'): 16, ('bit', 'slow'): 15, ('great', 'easy'): 15, ('brilliant', 'good'): 15, ('good', 'excellent'): 14, ('really', 'good'): 13, ('user', 'friendly'): 12, ('good', 'easy'): 12, ('love', 'great'): 12, ('app', 'best'): 11, ('good', 'site'): 11, ('great', 'fun'): 11, ('best', 'app'): 10, ('excellent', 'great'): 10, ('overall', 'good'): 9, ('free', 'bet'): 9, ('app', 'brilliant'): 9, ('great', 'offers'): 9, ('great', 'brilliant'): 9, ('horse', 'racing'): 8, ('free', 'spins'): 8, ('decent', 'app'): 7, ('app', 'works'): 7, ('good', 'betting'): 7, ('app', 'sometimes'): 7, ('app', 'always'): 7, ('great', 'site'): 7, ('excellent', 'service'): 7, ('service', 'good'): 6, ('app', 'everything'): 5, ('simple', 'easy'): 5, ('app', 'use'): 5, ('bets', 'great'): 5, ('ok', 'ok'): 5, ('free', 'play'): 5, ('love', 'free'): 5, ('put', 'bets'): 5, ('fun', 'great'): 5, ('pretty', 'good'): 4, ('place', 'bet'): 4, ('much', 'better'): 4, ('betting', 'site'): 4, ('site', 'great'): 4, ('says', 'tin'): 3, ('works', 'fine'): 3, ('navigate', 'good'): 3, ('app', 'could'): 3, ('nice', 'easy'): 3, ('good', 'sometimes'): 3, ('simple', 'use'): 3, ('good', 'love'): 3, ('easy', 'find'): 3, ('app', 'user'): 3, ('app', 'bit'): 3, ('slow', 'load'): 3, ('everything', 'need'): 3, ('site', 'easy'): 3, ('brilliant', 'brilliant'): 3, ('betting', 'options'): 3, ('good', 'awesome'): 3, ('like', 'win'): 2, ('app', 'says'): 2, ('work', 'well'): 2, ('app', 'problems'): 2, ('could', 'better'): 2, ('app', 'like'): 2, ('fine', 'good'): 2, ('app', 'really'): 2, ('even', 'though'): 2, ('odds', 'boost'): 2, ('every', 'time'): 2, ('improvement', 'previous'): 2, ('easy', 'place'): 2, ('games', 'play'): 2, ('long', 'time'): 2, ('long', 'load'): 2, ('slow', 'loading'): 2, ('slow', 'trying'): 2, ('something', 'everyone'): 2, ('app', 'slow'): 2, ('takes', 'long'): 2, ('far', 'good'): 2, ('little', 'slow'): 2, ('like', 'app'): 2, ('ok', 'good'): 2, ('good', 'brilliant'): 2, ('ladbrokes', 'one'): 2, ('one', 'best'): 2, ('odds', 'boosts'): 2, ('good', 'fun'): 2, ('around', 'good'): 2, ('loads', 'games'): 2, ('good', 'range'): 2, ('app', 'allows'): 2, ('starting', 'win'): 2, ('win', 'bit'): 2, ('love', 'ladbrokes'): 2, ('main', 'site'): 1, ('go', 'main'): 1, ('good', 'wee'): 1, ('acca', 'good'): 1, ('cash', 'acca'): 1, ('slow', 'free'): 1, ('abit', 'slow'): 1, ('runs', 'abit'): 1, ('app', 'runs'): 1, ('bet', 'free'): 1, ('apps', 'use'): 1, ('probably', 'best'): 1, ('apt', 'probably'): 1, ('phone', 'apt'): 1, ('slow', 'phone'): 1, ('slightly', 'slow'): 1, ('slow', 'glitchy'): 1, ('correct', 'scores'): 1, ('alot', 'close'): 1, ('slow', 'time'): 1, ('time', 'time'): 1, ('time', 'ok'): 1, ('ok', 'crash'): 1, ('crash', 'quite'): 1, ('quite', 'alot'): 1, ('workers', 'great'): 1, ('sometimes', 'trouble'): 1, ('customers', 'brilliant'): 1, ('trouble', 'loading'): 1, ('ah', 'sure'): 1, ('yet', 'easy'): 1, ('days', 'yet'): 1, ('early', 'days'): 1, ('good', 'early'): 1, ('greedy', 'ah'): 1, ('app', 'cash'): 1, ('sometime', 'easy'): 1, ('grand', 'sometime'): 1, ('cash', 'ahead'): 1, ('ahead', 'get'): 1, ('get', 'greedy'): 1, ('sure', 'grand'): 1, ('enjoy', 'betting'): 1, ('single', 'win'): 1, ('daily', 'betting'): 1, ('made', 'daily'): 1, ('maybe', 'made'): 1, ('weekends', 'maybe'): 1, ('unless', 'weekends'): 1, ('lotto', 'unless'): 1, ('irish', 'lotto'): 1, ('see', 'irish'): 1, ('like', 'see'): 1, ('would', 'like'): 1, ('betting', 'would'): 1, ('types', 'betting'): 1, ('good', 'types'): 1, ('prize', 'really'): 1, ('much', 'prize'): 1, ('disgraceful', 'much'): 1, ('spins', 'disgraceful'): 1, ('betting', 'online'): 1, ('online', 'betting'): 1, ('betting', 'good'): 1, ('decent', 'money'): 1, ('service', 'new'): 1, ('good', 'service'): 1, ('unresponsive', 'good'): 1, ('slow', 'unresponsive'): 1, ('bets', 'slow'): 1, ('ate', 'help'): 1, ('support', 'ate'): 1, ('good', 'value'): 1, ('customer', 'support'): 1, ('full', 'good'): 1, ('fast', 'customer'): 1, ('bank', 'fast'): 1, ('go', 'bank'): 1, ('help', 'full'): 1, ('deals', 'every'): 1, ('good', 'deals'): 1, ('download', 'winnings'): 1, ('every', 'day'): 1, ('day', 'love'): 1, ('love', 'game'): 1, ('game', 'never'): 1}","{('app', 'easy', 'use'): 120, ('app', 'great', 'app'): 77, ('great', 'app', 'easy'): 61, ('easy', 'use', 'great'): 58, ('easy', 'use', 'good'): 57, ('great', 'app', 'good'): 57, ('app', 'good', 'app'): 56, ('easy', 'use', 'easy'): 54, ('use', 'easy', 'use'): 47, ('great', 'app', 'great'): 39, ('good', 'app', 'good'): 36, ('best', 'betting', 'app'): 33, ('good', 'app', 'easy'): 31, ('easy', 'use', 'app'): 27, ('use', 'great', 'app'): 23, ('good', 'app', 'great'): 22, ('good', 'good', 'good'): 22, ('use', 'good', 'app'): 21, ('good', 'great', 'app'): 18, ('app', 'good', 'good'): 14, ('app', 'easy', 'navigate'): 13, ('good', 'good', 'app'): 13, ('great', 'easy', 'use'): 13, ('great', 'betting', 'app'): 13, ('easy', 'use', 'best'): 11, ('app', 'good', 'great'): 11, ('betting', 'app', 'good'): 10, ('good', 'great', 'good'): 10, ('simple', 'easy', 'use'): 9, ('excellent', 'app', 'great'): 9, ('good', 'good', 'great'): 9, ('great', 'good', 'good'): 8, ('really', 'good', 'app'): 7, ('good', 'easy', 'use'): 6, ('app', 'user', 'friendly'): 6, ('app', 'brilliant', 'app'): 6, ('excellent', 'app', 'easy'): 6, ('betting', 'app', 'easy'): 6, ('easy', 'use', 'love'): 5, ('overall', 'good', 'app'): 5, ('betting', 'app', 'great'): 5, ('free', 'bets', 'great'): 4, ('app', 'simple', 'use'): 4, ('great', 'app', 'love'): 4, ('easy', 'use', 'quick'): 4, ('boosts', 'easy', 'use'): 4, ('good', 'betting', 'app'): 3, ('bets', 'great', 'app'): 3, ('app', 'bit', 'slow'): 3, ('app', 'great', 'easy'): 3, ('betting', 'app', 'around'): 3, ('easy', 'use', 'one'): 3, ('site', 'easy', 'use'): 3, ('plenty', 'free', 'bets'): 3, ('love', 'free', 'bets'): 3, ('app', 'best', 'betting'): 3, ('excellent', 'great', 'great'): 3, ('easy', 'use', 'fun'): 3, ('works', 'fine', 'good'): 2, ('fine', 'good', 'app'): 2, ('better', 'good', 'app'): 2, ('nice', 'easy', 'use'): 2, ('easy', 'navigate', 'good'): 2, ('easy', 'use', 'overall'): 2, ('app', 'works', 'well'): 2, ('use', 'bad', 'app'): 2, ('easy', 'navigate', 'around'): 2, ('navigate', 'good', 'app'): 2, ('overall', 'quite', 'good'): 2, ('easy', 'use', 'sometimes'): 2, ('good', 'app', 'sometimes'): 2, ('find', 'way', 'round'): 2, ('sometimes', 'little', 'slow'): 2, ('quick', 'pay', 'outs'): 2, ('easy', 'find', 'way'): 2, ('full', 'week', 'like'): 2, ('app', 'nice', 'app'): 2, ('good', 'app', 'could'): 2, ('bit', 'slow', 'loading'): 2, ('good', 'app', 'slow'): 2, ('app', 'good', 'odds'): 2, ('takes', 'long', 'load'): 2, ('little', 'slow', 'load'): 2, ('easy', 'place', 'bets'): 2, ('works', 'well', 'great'): 2, ('app', 'always', 'works'): 2, ('great', 'app', 'always'): 2, ('love', 'great', 'good'): 2, ('great', 'good', 'brilliant'): 2, ('good', 'app', 'everything'): 2, ('app', 'everything', 'need'): 2, ('app', 'quick', 'easy'): 2, ('brilliant', 'good', 'good'): 2, ('good', 'app', 'fun'): 2, ('great', 'app', 'excellent'): 2, ('quick', 'easy', 'use'): 2, ('site', 'great', 'app'): 2, ('online', 'betting', 'app'): 2, ('use', 'fun', 'great'): 2, ('good', 'app', 'simple'): 2, ('easy', 'put', 'bets'): 2, ('use', 'good', 'site'): 2, ('betting', 'app', 'ever'): 2, ('great', 'great', 'good'): 2, ('great', 'app', 'betting'): 2, ('easy', 'site', 'use'): 2, ('easy', 'navigate', 'great'): 2, ('go', 'betting', 'app'): 2, ('app', 'runs', 'smoothly'): 2, ('easy', 'use', 'never'): 2, ('good', 'app', 'always'): 2, ('use', 'never', 'problems'): 2, ('service', 'great', 'app'): 2, ('app', 'good', 'service'): 2, ('good', 'brilliant', 'excellent'): 2, ('brilliant', 'brilliant', 'brilliant'): 2, ('starting', 'win', 'bit'): 2, ('play', 'irish', 'spanish'): 1, ('days', 'play', 'irish'): 1, ('good', 'wee', 'app'): 1, ('irish', 'spanish', 'lottery'): 1, ('spanish', 'lottery', 'easy'): 1, ('lottery', 'easy', 'go'): 1, ('happy', 'days', 'play'): 1, ('upto', 'happy', 'days'): 1, ('problems', 'upto', 'happy'): 1, ('app', 'problems', 'upto'): 1, ('wee', 'app', 'problems'): 1, ('one', 'favorite', 'betting'): 1, ('way', 'cash', 'acca'): 1, ('acca', 'good', 'wee'): 1, ('cash', 'acca', 'good'): 1, ('go', 'true', 'play'): 1, ('quicker', 'way', 'cash'): 1, ('login', 'quicker', 'way'): 1, ('fingerprint', 'login', 'quicker'): 1, ('could', 'fingerprint', 'login'): 1, ('good', 'could', 'fingerprint'): 1, ('checking', 'odds', 'betting'): 1, ('app', 'makes', 'checking'): 1, ('makes', 'checking', 'odds'): 1, ('free', 'bet', 'free'): 1, ('slow', 'free', 'bet'): 1, ('abit', 'slow', 'free'): 1, ('runs', 'abit', 'slow'): 1, ('app', 'runs', 'abit'): 1, ('good', 'app', 'runs'): 1, ('use', 'virtuals', 'bit'): 1, ('bet', 'free', 'play'): 1, ('free', 'play', 'correct'): 1, ('apps', 'use', 'good'): 1, ('betting', 'apps', 'use'): 1, ('best', 'betting', 'apps'): 1, ('probably', 'best', 'betting'): 1, ('apt', 'probably', 'best'): 1, ('phone', 'apt', 'probably'): 1, ('slow', 'glitchy', 'overall'): 1, ('slow', 'phone', 'apt'): 1, ('slightly', 'slow', 'phone'): 1, ('alot', 'close', 'start'): 1, ('bit', 'slow', 'time'): 1, ('slow', 'time', 'time'): 1, ('time', 'time', 'ok'): 1, ('time', 'ok', 'crash'): 1, ('ok', 'crash', 'quite'): 1, ('crash', 'quite', 'alot'): 1, ('quite', 'alot', 'close'): 1, ('sluggish', 'android', 'phone'): 1, ('brilliant', 'app', 'wish'): 1, ('app', 'wish', 'would'): 1, ('wish', 'would', 'include'): 1, ('would', 'include', 'irish'): 1, ('include', 'irish', 'lottery'): 1, ('phone', 'easy', 'use'): 1, ('irish', 'lottery', 'new'): 1, ('app', 'sluggish', 'android'): 1, ('lottery', 'new', 'ladbrokes'): 1, ('stars', 'brilliant', 'app'): 1, ('ladbrokes', 'early', 'day'): 1, ('early', 'day', 'enjoying'): 1, ('day', 'enjoying', 'finding'): 1, ('android', 'phone', 'easy'): 1, ('enjoying', 'finding', 'app'): 1, ('finding', 'app', 'sluggish'): 1, ('new', 'ladbrokes', 'early'): 1, ('loading', 'things', 'stars'): 1, ('things', 'stars', 'brilliant'): 1, ('workers', 'great', 'app'): 1, ('exceptional', 'everyone', 'still'): 1, ('really', 'love', 'ladbrokes'): 1, ('app', 'ladbroke', 'app'): 1, ('nice', 'correct', 'app'): 1, ('navigate', 'nice', 'correct'): 1, ('easy', 'navigate', 'nice'): 1, ('yet', 'easy', 'navigate'): 1, ('days', 'yet', 'easy'): 1, ('early', 'days', 'yet'): 1, ('good', 'early', 'days'): 1, ('use', 'good', 'early'): 1, ('sometime', 'easy', 'use'): 1, ('grand', 'sometime', 'easy'): 1, ('sure', 'grand', 'sometime'): 1, ('ah', 'sure', 'grand'): 1, ('greedy', 'ah', 'sure'): 1, ('get', 'greedy', 'ah'): 1, ('ahead', 'get', 'greedy'): 1, ('cash', 'ahead', 'get'): 1, ('app', 'cash', 'ahead'): 1, ('good', 'app', 'cash'): 1, ('correct', 'app', 'ladbroke'): 1, ('ladbroke', 'app', 'good'): 1, ('well', 'laid', 'app'): 1, ('apart', 'app', 'slow'): 1, ('sma', 'free', 'bets'): 1, ('lots', 'sma', 'free'): 1, ('fun', 'lots', 'sma'): 1, ('enjoy', 'betting', 'ladbrokes'): 1, ('betting', 'ladbrokes', 'app'): 1, ('daily', 'betting', 'online'): 1, ('made', 'daily', 'betting'): 1, ('maybe', 'made', 'daily'): 1, ('weekends', 'maybe', 'made'): 1, ('unless', 'weekends', 'maybe'): 1, ('lotto', 'unless', 'weekends'): 1, ('irish', 'lotto', 'unless'): 1, ('see', 'irish', 'lotto'): 1, ('like', 'see', 'irish'): 1, ('would', 'like', 'see'): 1, ('betting', 'would', 'like'): 1, ('types', 'betting', 'would'): 1, ('good', 'types', 'betting'): 1, ('really', 'good', 'types'): 1, ('prize', 'really', 'good'): 1, ('much', 'prize', 'really'): 1, ('disgraceful', 'much', 'prize'): 1, ('spins', 'disgraceful', 'much'): 1, ('win', 'spins', 'disgraceful'): 1, ('betting', 'online', 'betting'): 1, ('online', 'betting', 'good'): 1, ('betting', 'good', 'app'): 1, ('wins', 'decent', 'money'): 1, ('good', 'service', 'new'): 1, ('unresponsive', 'good', 'service'): 1, ('slow', 'unresponsive', 'good'): 1, ('bets', 'slow', 'unresponsive'): 1, ('started', 'bets', 'slow'): 1, ('downloading', 'good', 'app'): 1, ('app', 'fun', 'little'): 1, ('class', 'brill', 'app'): 1, ('fun', 'little', 'bet'): 1, ('little', 'bet', 'class'): 1, ('bet', 'class', 'brill'): 1, ('brill', 'app', 'easy'): 1, ('easy', 'use', 'speedy'): 1, ('use', 'speedy', 'withdrawels'): 1, ('speedy', 'withdrawels', 'lots'): 1, ('withdrawels', 'lots', 'games'): 1, ('good', 'value', 'money'): 1, ('support', 'ate', 'help'): 1, ('deals', 'every', 'day'): 1, ('good', 'deals', 'every'): 1, ('full', 'good', 'deals'): 1, ('help', 'full', 'good'): 1, ('ate', 'help', 'full'): 1, ('customer', 'support', 'ate'): 1, ('day', 'love', 'game'): 1, ('fast', 'customer', 'support'): 1, ('bank', 'fast', 'customer'): 1, ('go', 'bank', 'fast'): 1, ('winnings', 'go', 'bank'): 1, ('download', 'winnings', 'go'): 1, ('every', 'day', 'love'): 1, ('love', 'game', 'never'): 1, ('well', 'worth', 'download'): 1, ('great', 'app', 'allows'): 1, ('home', 'away', 'love'): 1, ('whether', 'home', 'away'): 1, ('money', 'whether', 'home'): 1, ('lose', 'money', 'whether'): 1, ('allows', 'lose', 'money'): 1, ('app', 'allows', 'lose'): 1, ('win', 'great', 'app'): 1, ('game', 'never', 'problems'): 1, ('better', 'win', 'great'): 1, ('even', 'better', 'win'): 1}"
